Hour,demand
23,0.760071348
24,0.699251718
1,0.660401984
2,0.635604281
3,0.617027756
4,0.613634386
5,0.628730532
6,0.657878709
7,0.701687984
8,0.754720265
9,0.805055251
10,0.844905595
11,0.875097886
12,0.901853302
13,0.917993561
14,0.92247455
15,0.9275211
16,0.938049247
17,0.947881319
18,0.942399722
19,0.930392413
20,0.924867311
21,0.901983816
22,0.832898286
23,0.765770469
24,0.703906726
1,0.657182633
2,0.631645349
3,0.613329853
4,0.606760637
5,0.615635604
6,0.646001914
7,0.686591839
8,0.740755242
9,0.788262421
10,0.832158705
11,0.872313582
12,0.904246063
13,0.920081789
14,0.927738624
15,0.926520491
16,0.930174889
17,0.938353781
18,0.927869138
19,0.924301749
20,0.927869138
21,0.903680501
22,0.844818585
23,0.775167493
24,0.72083007
1,0.676672757
2,0.651222483
3,0.626381276
4,0.615983642
5,0.613938919
6,0.621943792
7,0.649569303
8,0.697859567
9,0.74880362
10,0.809014183
11,0.857478465
12,0.890498564
13,0.901592274
14,0.906203776
15,0.90385452
16,0.912642478
17,0.921691464
18,0.912424954
19,0.881536587
20,0.868920212
21,0.849473593
22,0.80018272
23,0.745758288
24,0.69477073
1,0.655920995
2,0.625772209
3,0.6045854
4,0.589750283
5,0.586965979
6,0.591969025
7,0.610980597
8,0.663360306
9,0.723701383
10,0.780953624
11,0.825067432
12,0.861132863
13,0.879622379
14,0.891107631
15,0.896632733
16,0.907769947
17,0.923518664
18,0.920473332
19,0.911554859
20,0.90385452
21,0.893848429
22,0.839423997
23,0.772078657
24,0.721482642
1,0.681588793
2,0.652353607
3,0.635908814
4,0.632602454
5,0.649047246
6,0.686765857
7,0.741799356
8,0.801270338
9,0.848559993
10,0.891977726
11,0.928130166
12,0.954711564
13,0.961411294
14,0.959497085
15,0.95523362
16,0.959236057
17,0.97054729
18,0.963804055
19,0.948968938
20,0.941094579
21,0.9165144
22,0.85247542
23,0.779039415
24,0.720786566
1,0.68037066
2,0.650743931
3,0.629557122
4,0.620464631
5,0.638736622
6,0.652962673
7,0.709475333
8,0.77403637
9,0.827373184
10,0.873444705
11,0.90128774
12,0.930522927
13,0.941573131
14,0.953319412
15,0.963369007
16,0.982859132
17,1
18,0.985034369
19,0.973549117
20,0.982163056
21,0.951448708
22,0.884059863
23,0.816584008
24,0.758548682
1,0.710867485
2,0.678978509
3,0.65605151
4,0.652005569
5,0.667232228
6,0.701078918
7,0.755546855
8,0.817323588
9,0.873183677
10,0.922692073
11,0.933611764
12,0.938875837
13,0.960671713
14,0.965718263
15,0.96128078
16,0.965587749
17,0.972766031
18,0.954058992
19,0.946184634
20,0.964282607
21,0.936570086
22,0.881971635
23,0.810014792
24,0.753806665
1,0.70834421
2,0.684025059
3,0.668580875
4,0.665405029
5,0.678238928
6,0.710954494
7,0.759462281
8,0.818411207
9,0.865657357
10,0.916731924
11,0.951318194
12,0.974897764
13,0.986121987
14,0.987862177
15,0.989297833
16,0.979857304
17,0.970112242
18,0.958148438
19,0.942878274
20,0.943704864
21,0.921299922
22,0.865178804
23,0.79339598
24,0.734708083
1,0.683981554
2,0.650961455
3,0.632863482
4,0.625467676
5,0.630340207
6,0.655920995
7,0.690855303
8,0.728573915
9,0.75302358
10,0.789741582
11,0.808492126
12,0.820977987
13,0.839119464
14,0.854476638
15,0.852170887
16,0.873270687
17,0.877360132
18,0.845253633
19,0.82706865
20,0.82706865
21,0.804663708
22,0.746106326
23,0.693552597
24,0.650656922
1,0.615331071
2,0.58935874
3,0.57413208
4,0.569607587
5,0.570086139
6,0.579483164
7,0.602671191
8,0.656443052
9,0.695553815
10,0.734229531
11,0.766771078
12,0.798573044
13,0.821978596
14,0.837683808
15,0.847950927
16,0.871182459
17,0.884233881
18,0.873705734
19,0.844470547
20,0.828982859
21,0.800487253
22,0.762159575
23,0.718306795
24,0.668885409
1,0.635169233
2,0.606891151
3,0.597972679
4,0.592795615
5,0.579831202
6,0.581223353
7,0.600060907
8,0.655572957
9,0.726529192
10,0.796571826
11,0.85073523
12,0.869746802
13,0.871095449
14,0.870138345
15,0.882798225
16,0.907856956
17,0.954058992
18,0.947924824
19,0.924867311
20,0.907813452
21,0.857695989
22,0.797659445
23,0.734273036
24,0.689419647
1,0.65679109
2,0.628948055
3,0.624032019
4,0.631732359
5,0.64339163
6,0.681066736
7,0.736187244
8,0.788871487
9,0.823066214
10,0.83981554
11,0.855129209
12,0.874662838
13,0.886322109
14,0.90046115
15,0.908204994
16,0.922561559
17,0.938658314
18,0.929304794
19,0.904463587
20,0.876533542
21,0.839467502
22,0.782606804
23,0.718524319
24,0.662185678
1,0.62220482
2,0.593230662
3,0.577220917
4,0.571478291
5,0.583790133
6,0.619028974
7,0.660140955
8,0.706734534
9,0.731445228
10,0.75889672
11,0.772774732
12,0.791133734
13,0.802575481
14,0.812364048
15,0.80936222
16,0.825763508
17,0.843513443
18,0.831593144
19,0.805272775
20,0.792873923
21,0.761028452
22,0.712390151
23,0.650569912
24,0.605890542
1,0.574480118
2,0.554467937
3,0.542243104
4,0.541329505
5,0.551161577
6,0.585878361
7,0.619246498
8,0.645740886
9,0.669233446
10,0.667580266
11,0.675063082
12,0.687418429
13,0.707996172
14,0.711259027
15,0.732010789
16,0.745714783
17,0.770033934
18,0.772600713
19,0.768554772
20,0.751631428
21,0.720264509
22,0.674367006
23,0.618028365
24,0.573610023
1,0.544940399
2,0.531236405
3,0.522665971
4,0.523449056
5,0.546550074
6,0.582049943
7,0.613416862
8,0.630775255
9,0.654572348
10,0.662881754
11,0.665970591
12,0.673322892
13,0.683677021
14,0.686765857
15,0.68972418
16,0.706560515
17,0.73101018
18,0.722004699
19,0.715217959
20,0.719481423
21,0.694596711
22,0.650787436
23,0.610328026
24,0.572435395
1,0.548420778
2,0.529757244
3,0.523710084
4,0.523753589
5,0.544461846
6,0.576829374
7,0.603715305
8,0.629296093
9,0.649569303
10,0.659227356
11,0.671887236
12,0.682589402
13,0.689985208
14,0.69651092
15,0.694205168
16,0.704646306
17,0.723092317
18,0.722265727
19,0.711302532
20,0.712433655
21,0.692943531
22,0.655094405
23,0.616288175
24,0.577699469
1,0.549203863
2,0.534107718
3,0.523492561
4,0.518359001
5,0.524362656
6,0.53201949
7,0.545244932
8,0.567867398
9,0.591229444
10,0.610502045
11,0.62899156
12,0.642739059
13,0.648916732
14,0.658139737
15,0.675019577
16,0.692073436
17,0.716784129
18,0.706865048
19,0.695205777
20,0.688419038
21,0.666014096
22,0.6357783
23,0.603976333
24,0.576263813
1,0.553380318
2,0.544418342
3,0.535108327
4,0.534064213
5,0.535456365
6,0.539763334
7,0.555555556
8,0.586574437
9,0.614243453
10,0.636865918
11,0.658183242
12,0.673409902
13,0.677542852
14,0.681110241
15,0.687331419
16,0.709649352
17,0.725267554
18,0.733794484
19,0.716566606
20,0.698468633
21,0.676542243
22,0.642173497
23,0.605107457
24,0.579918211
1,0.551640129
2,0.530409815
3,0.508744453
4,0.513225442
5,0.50513356
6,0.512268337
7,0.52523275
8,0.548855825
9,0.578047507
10,0.604193857
11,0.618941965
12,0.62146524
13,0.630340207
14,0.630688245
15,0.634473158
16,0.661968155
17,0.697076481
18,0.705472897
19,0.695727834
20,0.693596102
21,0.664360915
22,0.631732359
23,0.587052989
24,0.549682415
1,0.53458627
2,0.514791612
3,0.509832072
4,0.512964413
5,0.526276864
6,0.570608196
7,0.610154007
8,0.626163752
9,0.648090142
10,0.67036457
11,0.684199078
12,0.712346646
13,0.722396241
14,0.724440964
15,0.748673105
16,0.773514313
17,0.809840773
18,0.797833464
19,0.779778996
20,0.756547464
21,0.724789002
22,0.691855912
23,0.632776473
24,0.587314017
1,0.564996085
2,0.556817193
3,0.554119899
4,0.554250413
5,0.569346559
6,0.616375185
7,0.663055773
8,0.685895763
9,0.699686766
10,0.72083007
11,0.726616201
12,0.73192378
13,0.73770991
14,0.735969721
15,0.751848952
16,0.770033934
17,0.78504307
18,0.783128861
19,0.769207344
20,0.754067693
21,0.719568433
22,0.673148873
23,0.621421735
24,0.579222135
1,0.552075176
2,0.534412251
3,0.532193509
4,0.53789263
5,0.551814148
6,0.587488036
7,0.636691899
8,0.652701644
9,0.658270251
10,0.664273906
11,0.678586966
12,0.688723571
13,0.694857739
14,0.683677021
15,0.697642043
16,0.720873575
17,0.730096581
18,0.721613156
19,0.724440964
20,0.724092926
21,0.691681893
22,0.652875663
23,0.602323153
24,0.565561646
1,0.536630993
2,0.52523275
3,0.518924563
4,0.520621248
5,0.539850344
6,0.581266858
7,0.623074915
8,0.6357783
9,0.647350561
10,0.644435743
11,0.656617071
12,0.664926477
13,0.66779779
14,0.660140955
15,0.672583312
16,0.69137736
17,0.712738188
18,0.716392587
19,0.710649961
20,0.702819107
21,0.677020795
22,0.639128165
23,0.590576873
24,0.542460628
1,0.518576525
2,0.498564344
3,0.488688767
4,0.49238667
5,0.496432611
6,0.515183155
7,0.536195945
8,0.561689724
9,0.595014357
10,0.60706517
11,0.610980597
12,0.624293048
13,0.636169843
14,0.641825459
15,0.651135474
16,0.667841295
17,0.693248064
18,0.694814235
19,0.688636561
20,0.678021404
21,0.653789263
22,0.629383103
23,0.593752719
24,0.564300009
1,0.545201427
2,0.537936135
3,0.528930653
4,0.522361437
5,0.522404942
6,0.538675716
7,0.554554946
8,0.592491082
9,0.620812669
10,0.641129383
11,0.65761768
12,0.676759767
13,0.668841904
14,0.66862438
15,0.675933177
16,0.700904899
17,0.733402941
18,0.731749761
19,0.735708692
20,0.728573915
21,0.699077699
22,0.651483512
23,0.603323762
24,0.567127817
1,0.545810493
2,0.528060559
3,0.520882276
4,0.520882276
5,0.539893848
6,0.581919429
7,0.624467067
8,0.642652049
9,0.657791699
10,0.663229792
11,0.676063691
12,0.68302445
13,0.693596102
14,0.704472287
15,0.705951449
16,0.726659706
17,0.740537719
18,0.735839206
19,0.737492387
20,0.734099017
21,0.700382842
22,0.658096232
23,0.608892369
24,0.579439659
1,0.545897503
2,0.527277473
3,0.527451492
4,0.524362656
5,0.542591142
6,0.584834247
7,0.625076133
8,0.644000696
9,0.657443661
10,0.669711999
11,0.678325938
12,0.695510311
13,0.707213086
14,0.729444009
15,0.745062212
16,0.777864787
17,0.805707822
18,0.809884277
19,0.811885496
20,0.791568781
21,0.758940224
22,0.717306186
23,0.674976072
24,0.626033238
1,0.592795615
2,0.573348995
3,0.560471591
4,0.552945271
5,0.559775516
6,0.601279039
7,0.653876273
8,0.672148264
9,0.676498738
10,0.680762203
11,0.686896372
12,0.696249891
13,0.707474115
14,0.717349691
15,0.713347255
16,0.73183677
17,0.752240494
18,0.74201688
19,0.740929261
20,0.734838597
21,0.702427565
22,0.656095014
23,0.605150961
24,0.565561646
1,0.539937353
2,0.526320369
3,0.523275037
4,0.525711303
5,0.541460019
6,0.588923693
7,0.636996433
8,0.650395893
9,0.64835117
10,0.658226747
11,0.675889672
12,0.697772557
13,0.7091708
14,0.70412425
15,0.712912207
16,0.734490559
17,0.764247803
18,0.766553554
19,0.753589141
20,0.738405986
21,0.692943531
22,0.643783172
23,0.590228835
24,0.55403289
1,0.53458627
2,0.528974158
3,0.52871313
4,0.534020708
5,0.544157313
6,0.59018533
7,0.628469503
8,0.652049073
9,0.674889063
10,0.697990081
11,0.709779866
12,0.722787784
13,0.735882711
14,0.755633864
15,0.771295571
16,0.79348299
17,0.815017837
18,0.816540503
19,0.799617158
20,0.779474463
21,0.739972157
22,0.691899417
23,0.645088315
24,0.6036718
1,0.574915166
2,0.559775516
3,0.546463064
4,0.533716175
5,0.534673279
6,0.542504133
7,0.565735665
8,0.594970852
9,0.616157661
10,0.63155834
11,0.653789263
12,0.664317411
13,0.652223092
14,0.66183764
15,0.671843731
16,0.689680675
17,0.714086835
18,0.714869921
19,0.686504829
20,0.659270861
21,0.626642304
22,0.593883233
23,0.559035935
24,0.524058122
1,0.498825372
2,0.481292961
3,0.472461498
4,0.472461498
5,0.470895328
6,0.488645262
7,0.49834682
8,0.512920908
9,0.531062386
10,0.550596015
11,0.569868616
12,0.583659619
13,0.59109893
14,0.59945184
15,0.614199948
16,0.648264161
17,0.689376142
18,0.694161664
19,0.681936831
20,0.680501175
21,0.633646567
22,0.597363613
23,0.553597842
24,0.517967458
1,0.505351083
2,0.49321326
3,0.486774558
4,0.491516575
5,0.521230314
6,0.566866788
7,0.611328635
8,0.626598799
9,0.638084051
10,0.659575394
11,0.663664839
12,0.674976072
13,0.688201514
14,0.707778648
15,0.720177499
16,0.73440355
17,0.762420604
18,0.749891238
19,0.745192726
20,0.739711129
21,0.709431828
22,0.669233446
23,0.617332289
24,0.580396763
1,0.566040198
2,0.55559906
3,0.544244323
4,0.539415296
5,0.561820238
6,0.610719568
7,0.660097451
8,0.687461933
9,0.694335683
10,0.702906117
11,0.712303141
12,0.728660924
13,0.760071348
14,0.767162621
15,0.765204907
16,0.769076829
17,0.779604977
18,0.774601932
19,0.782128252
20,0.764465327
21,0.730096581
22,0.681719307
23,0.630818759
24,0.585443313
1,0.5632994
2,0.541677543
3,0.533194118
4,0.533977204
5,0.552031671
6,0.588575655
7,0.638214565
8,0.668145828
9,0.676759767
10,0.688506047
11,0.697119986
12,0.699382233
13,0.693074045
14,0.687418429
15,0.682284869
16,0.695423301
17,0.707822153
18,0.702427565
19,0.710127904
20,0.679761594
21,0.644522753
22,0.60449839
23,0.55907944
24,0.531975985
1,0.517140868
2,0.507787349
3,0.506960759
4,0.506960759
5,0.531975985
6,0.579222135
7,0.631079788
8,0.648742713
9,0.657835204
10,0.664621944
11,0.669276951
12,0.675541634
13,0.675715653
14,0.664317411
15,0.661402593
16,0.669276951
17,0.680849213
18,0.685460715
19,0.701252937
20,0.683372488
21,0.644044201
22,0.609240407
23,0.567040807
24,0.528582616
1,0.509962586
2,0.501174628
3,0.491125033
4,0.4899069
5,0.506960759
6,0.552640738
7,0.612981815
8,0.638040546
9,0.639476203
10,0.634734186
11,0.639215174
12,0.636474376
13,0.624293048
14,0.616375185
15,0.622900896
16,0.635604281
17,0.653093187
18,0.659531889
19,0.671974245
20,0.661750631
21,0.628730532
22,0.583790133
23,0.544635865
24,0.509135996
1,0.492952232
2,0.477725572
3,0.465370225
4,0.461150265
5,0.470895328
6,0.492560689
7,0.517401897
8,0.544026799
9,0.565953189
10,0.580831811
11,0.58944575
12,0.597929174
13,0.588923693
14,0.589663273
15,0.587096494
16,0.6045854
17,0.627120856
18,0.630557731
19,0.637866527
20,0.619290003
21,0.592621596
22,0.555207518
23,0.52275298
24,0.494692421
1,0.478465153
2,0.466066301
3,0.456712782
4,0.45358044
5,0.459932133
6,0.478508657
7,0.498390325
8,0.518141477
9,0.529670234
10,0.535804403
11,0.54211259
12,0.547463674
13,0.560123553
14,0.571043244
15,0.577481946
16,0.595927956
17,0.628643522
18,0.638432089
19,0.640563821
20,0.622030801
21,0.597668146
22,0.563821457
23,0.536761507
24,0.500957104
1,0.492082137
2,0.47807361
3,0.47302706
4,0.47716001
5,0.499869486
6,0.551640129
7,0.606717132
8,0.637083442
9,0.645305838
10,0.648829722
11,0.658096232
12,0.656356043
13,0.667058209
14,0.670625598
15,0.68302445
16,0.70743061
17,0.729139476
18,0.734229531
19,0.732837379
20,0.710475942
21,0.666362133
22,0.624423562
23,0.584355695
24,0.550813539
1,0.534151222
2,0.52357957
3,0.517140868
4,0.509745062
5,0.526755416
6,0.56825894
7,0.610589054
8,0.630905769
9,0.622552858
10,0.608152789
11,0.61385191
12,0.618463413
13,0.615853128
14,0.61633168
15,0.62146524
16,0.643609153
17,0.684199078
18,0.688114504
19,0.704515792
20,0.690289742
21,0.657791699
22,0.615809623
23,0.572739929
24,0.537457583
1,0.520577743
2,0.512616375
3,0.508613939
4,0.512442356
5,0.532715566
6,0.585399809
7,0.634429653
8,0.64917776
9,0.643565649
10,0.632080397
11,0.633559558
12,0.632776473
13,0.63238493
14,0.639867746
15,0.642956582
16,0.663142783
17,0.689550161
18,0.688375533
19,0.706430001
20,0.691246846
21,0.653571739
22,0.61302532
23,0.574523623
24,0.531932481
1,0.518402506
2,0.507917863
3,0.503001827
4,0.509092491
5,0.529322196
6,0.576220308
7,0.623422953
8,0.638475594
9,0.629296093
10,0.631949883
11,0.637344471
12,0.626207257
13,0.625293657
14,0.624554076
15,0.63147133
16,0.649656313
17,0.67293135
18,0.679239537
19,0.705820934
20,0.687679457
21,0.656530062
22,0.614330462
23,0.569781606
24,0.539893848
1,0.530844862
2,0.518141477
3,0.520882276
4,0.525972331
5,0.543722266
6,0.584007657
7,0.642086487
8,0.651135474
9,0.644174715
10,0.637997042
11,0.62899156
12,0.621160707
13,0.618637431
14,0.617810841
15,0.622378839
16,0.647133038
17,0.668189333
18,0.671843731
19,0.686548334
20,0.666579657
21,0.63569129
22,0.597842165
23,0.563951971
24,0.524971722
1,0.503480379
2,0.493387279
3,0.47972679
4,0.481510485
5,0.498694858
6,0.527277473
7,0.551422605
8,0.58183242
9,0.608152789
10,0.621639259
11,0.627642913
12,0.631036283
13,0.641825459
14,0.636169843
15,0.641433916
16,0.660619508
17,0.680196641
18,0.678673975
19,0.667667276
20,0.645175324
21,0.621160707
22,0.59688506
23,0.560689115
24,0.534455756
1,0.51513965
2,0.506264683
3,0.492430175
4,0.493735317
5,0.499303924
6,0.514617593
7,0.538153659
8,0.570564692
9,0.609066388
10,0.632167406
11,0.652962673
12,0.670408074
13,0.667188724
14,0.65679109
15,0.66449143
16,0.691290351
17,0.70651701
18,0.700252328
19,0.69642391
20,0.672148264
21,0.654789872
22,0.611459149
23,0.56495258
24,0.537327069
1,0.518184982
2,0.507395806
3,0.504829026
4,0.50926651
5,0.529670234
6,0.582049943
7,0.639737231
8,0.672191769
9,0.686896372
10,0.684982163
11,0.697119986
12,0.692421474
13,0.678499956
14,0.674454015
15,0.678195423
16,0.703297659
17,0.721482642
18,0.721134604
19,0.722135213
20,0.695466806
21,0.663838858
22,0.620595145
23,0.572261376
24,0.548246759
1,0.528495606
2,0.518010963
3,0.515400679
4,0.517227878
5,0.539067258
6,0.586704951
7,0.63991125
8,0.670712608
9,0.674192987
10,0.677020795
11,0.676281215
12,0.676629253
13,0.676020186
14,0.677151309
15,0.67871748
16,0.69137736
17,0.707387105
18,0.713869312
19,0.72339685
20,0.707952667
21,0.66862438
22,0.629513617
23,0.588923693
24,0.551553119
1,0.530496824
2,0.520838771
3,0.511311233
4,0.52283999
5,0.543069695
6,0.592491082
7,0.645914905
8,0.659749413
9,0.656921604
10,0.655616462
11,0.657226138
12,0.664708953
13,0.669581484
14,0.668798399
15,0.672409293
16,0.690420256
17,0.711085008
18,0.715957539
19,0.724876011
20,0.709475333
21,0.677281824
22,0.632471939
23,0.585399809
24,0.550596015
1,0.529931263
2,0.515313669
3,0.509179501
4,0.510310624
5,0.5421996
6,0.596798051
7,0.657791699
8,0.681458279
9,0.682545898
10,0.686591839
11,0.685678239
12,0.675193596
13,0.671582703
14,0.688636561
15,0.696815453
16,0.712955712
17,0.735882711
18,0.732228313
19,0.738188463
20,0.722048203
21,0.692029931
22,0.643565649
23,0.593056643
24,0.556773688
1,0.537370573
2,0.519272601
3,0.51265988
4,0.518663534
5,0.53963282
6,0.588097103
7,0.649351779
8,0.668580875
9,0.677238319
10,0.686635343
11,0.690420256
12,0.683590011
13,0.684982163
14,0.678195423
15,0.683503002
16,0.700904899
17,0.710867485
18,0.709214304
19,0.712042113
20,0.696336901
21,0.671408684
22,0.632558949
23,0.583746628
24,0.557034717
1,0.52945271
2,0.508570434
3,0.510876186
4,0.511659271
5,0.514356565
6,0.533498651
7,0.565996694
8,0.594318281
9,0.623335944
10,0.648264161
11,0.659749413
12,0.659575394
13,0.65770469
14,0.658139737
15,0.663142783
16,0.675541634
17,0.691942922
18,0.683459497
19,0.679805099
20,0.65679109
21,0.633516053
22,0.604802924
23,0.562516314
24,0.529844253
1,0.506047159
2,0.495127469
3,0.489689376
4,0.485251892
5,0.489602367
6,0.503567389
7,0.526015836
8,0.555773079
9,0.592099539
10,0.617288784
11,0.637649004
12,0.651614026
13,0.643174106
14,0.630470721
15,0.632080397
16,0.645740886
17,0.654920386
18,0.648220656
19,0.643348125
20,0.628904551
21,0.603497781
22,0.575480727
23,0.544157313
24,0.518315496
1,0.498868877
2,0.486818063
3,0.478682676
4,0.471199861
5,0.473810145
6,0.492299661
7,0.522143914
8,0.546158531
9,0.567040807
10,0.592534586
11,0.59440529
12,0.619290003
13,0.616288175
14,0.619986078
15,0.635169233
16,0.671843731
17,0.686896372
18,0.684416601
19,0.686939876
20,0.670321065
21,0.636561385
22,0.597276603
23,0.559122944
24,0.530453319
1,0.507439311
2,0.492299661
3,0.484468807
4,0.484686331
5,0.510789176
6,0.581310363
7,0.634777691
8,0.645610372
9,0.650613417
10,0.658487775
11,0.673583921
12,0.688506047
13,0.687418429
14,0.682154355
15,0.686765857
16,0.708822762
17,0.74192987
18,0.750065257
19,0.753154094
20,0.730836161
21,0.698816671
22,0.652788654
23,0.599712869
24,0.561211172
1,0.535064822
2,0.519751153
3,0.511615766
4,0.517532411
5,0.542504133
6,0.600234926
7,0.65853128
8,0.692813017
9,0.696771948
10,0.70577743
11,0.696641434
12,0.695988863
13,0.706473506
14,0.702949622
15,0.702036022
16,0.723135822
17,0.744627164
18,0.751761942
19,0.73192378
20,0.718828852
21,0.686113286
22,0.646088924
23,0.593752719
24,0.554337423
1,0.536848516
2,0.523362046
3,0.514182546
4,0.515574698
5,0.538110154
6,0.591751501
7,0.645175324
8,0.663708344
9,0.672670321
10,0.680805708
11,0.688419038
12,0.691029322
13,0.695727834
14,0.705168363
15,0.704907335
16,0.728573915
17,0.738101453
18,0.729182981
19,0.724832507
20,0.706952058
21,0.684416601
22,0.649569303
23,0.604106848
24,0.568432959
1,0.546985121
2,0.528669625
3,0.522709475
4,0.526537893
5,0.547115636
6,0.594796833
7,0.656747585
8,0.683285478
9,0.695814844
10,0.701165927
11,0.699730271
12,0.694379187
13,0.69394414
14,0.701122422
15,0.700600365
16,0.711694075
17,0.72348386
18,0.722091708
19,0.714739407
20,0.689115114
21,0.657400157
22,0.628600017
23,0.582615505
24,0.554554946
1,0.521534847
2,0.504567998
3,0.500870095
4,0.499738972
5,0.505829635
6,0.524667189
7,0.547594188
8,0.575567737
9,0.614156443
10,0.631514835
11,0.625902723
12,0.62055164
13,0.610763073
14,0.607456713
15,0.595405899
16,0.6146785
17,0.634473158
18,0.648133647
19,0.641042374
20,0.621769773
21,0.59871226
22,0.573740538
23,0.541068476
24,0.516749326
1,0.497346211
2,0.482119551
3,0.47633342
4,0.468937614
5,0.478508657
6,0.497911772
7,0.523884103
8,0.544287827
9,0.566562255
10,0.573087967
11,0.580875315
12,0.576524841
13,0.564212999
14,0.561428696
15,0.57835204
16,0.603628295
17,0.641172888
18,0.65522492
19,0.665753067
20,0.640172279
21,0.611850692
22,0.579222135
23,0.536152441
24,0.517140868
1,0.50330636
2,0.497694249
3,0.499216915
4,0.501044114
5,0.524362656
6,0.582093448
7,0.646393457
8,0.661968155
9,0.652701644
10,0.639693727
11,0.620899678
12,0.614765509
13,0.610937092
14,0.606760637
15,0.607935265
16,0.634995214
17,0.676455234
18,0.709605847
19,0.715653006
20,0.686765857
21,0.660924041
22,0.61459149
23,0.565387627
24,0.535195336
1,0.512616375
2,0.505916645
3,0.501435656
4,0.516140259
5,0.542852171
6,0.59688506
7,0.657052119
8,0.665144001
9,0.65000435
10,0.639389193
11,0.625380666
12,0.611198121
13,0.604628905
14,0.602888715
15,0.61128513
16,0.638693118
17,0.680805708
18,0.702079527
19,0.703254155
20,0.673975463
21,0.639867746
22,0.599712869
23,0.561776734
24,0.525493779
1,0.506003654
2,0.496650135
3,0.4990864
4,0.506569216
5,0.528017054
6,0.579961716
7,0.635038719
8,0.646523971
9,0.635734795
10,0.635038719
11,0.640563821
12,0.646741495
13,0.649395284
14,0.643435134
15,0.640128774
16,0.669146437
17,0.692856521
18,0.707865657
19,0.711694075
20,0.690420256
21,0.656399548
22,0.612155225
23,0.565039589
24,0.527930044
1,0.516531802
2,0.508613939
3,0.504655007
4,0.507221787
5,0.527146959
6,0.579526668
7,0.642608544
8,0.666536152
9,0.683590011
10,0.692726007
11,0.688027495
12,0.670930131
13,0.655703472
14,0.651483512
15,0.667275733
16,0.681545288
17,0.690855303
18,0.697903071
19,0.695858349
20,0.685547725
21,0.656095014
22,0.61045854
23,0.559253459
24,0.542895676
1,0.517358392
2,0.509875576
3,0.517053859
4,0.519142086
5,0.542504133
6,0.595101366
7,0.654572348
8,0.680240146
9,0.680501175
10,0.673583921
11,0.666840686
12,0.661533107
13,0.64917776
14,0.641042374
15,0.641912468
16,0.665492039
17,0.691116332
18,0.703428174
19,0.696815453
20,0.680675194
21,0.652527626
22,0.617767337
23,0.570782215
24,0.54045941
1,0.520490733
2,0.513138432
3,0.509527539
4,0.513094927
5,0.519664143
6,0.548159749
7,0.590011311
8,0.616070652
9,0.613677891
10,0.620986688
11,0.622813887
12,0.611894196
13,0.593796224
14,0.590228835
15,0.60293222
16,0.621204211
17,0.651962064
18,0.671495693
19,0.66275124
20,0.643435134
21,0.620899678
22,0.593230662
23,0.556077612
24,0.528974158
1,0.510310624
2,0.49917341
3,0.499347429
4,0.499738972
5,0.508874967
6,0.536065431
7,0.565953189
8,0.575741756
9,0.581527887
10,0.580875315
11,0.581179849
12,0.580266249
13,0.582789524
14,0.596537023
15,0.604411381
16,0.629470112
17,0.654180806
18,0.674932568
19,0.665100496
20,0.638693118
21,0.606325589
22,0.571521796
23,0.537675107
24,0.514617593
1,0.504480988
2,0.504306969
3,0.500609066
4,0.512529366
5,0.537718611
6,0.590402854
7,0.664534934
8,0.689811189
9,0.689419647
10,0.702688593
11,0.713564779
12,0.707778648
13,0.702210041
14,0.699860785
15,0.697511529
16,0.717132167
17,0.733968503
18,0.733228922
19,0.708779257
20,0.687635952
21,0.658270251
22,0.619594536
23,0.5724789
24,0.54898634
1,0.533020099
2,0.530061777
3,0.528452101
4,0.535717393
5,0.561298182
6,0.612329244
7,0.672191769
8,0.702079527
9,0.707474115
10,0.707691638
11,0.707387105
12,0.699643261
13,0.696249891
14,0.694205168
15,0.696162882
16,0.718567824
17,0.738841034
18,0.7394501
19,0.726442182
20,0.712259636
21,0.683067954
22,0.639563212
23,0.588314626
24,0.557817802
1,0.542504133
2,0.538588706
3,0.533498651
4,0.540241886
5,0.558948925
6,0.616288175
7,0.675237101
8,0.69229096
9,0.680979727
10,0.654485339
11,0.644827286
12,0.637649004
13,0.635647786
14,0.631079788
15,0.638606108
16,0.661620117
17,0.687070391
18,0.707039067
19,0.706908553
20,0.684416601
21,0.654876882
22,0.620073088
23,0.58679196
24,0.557295745
1,0.525450274
2,0.513007918
3,0.518315496
4,0.521056295
5,0.543113199
6,0.600495954
7,0.662838249
8,0.669799008
9,0.661576612
10,0.648786218
11,0.645523362
12,0.635256243
13,0.625076133
14,0.613329853
15,0.619333507
16,0.652092578
17,0.690289742
18,0.705429392
19,0.703515183
20,0.687505438
21,0.666362133
22,0.624206038
23,0.584877752
24,0.557208736
1,0.540198382
2,0.52953972
3,0.521534847
4,0.525058731
5,0.550117463
6,0.60210563
7,0.663229792
8,0.685243192
9,0.678456452
10,0.676629253
11,0.660967545
12,0.649003741
13,0.647002523
14,0.640563821
15,0.650613417
16,0.675454625
17,0.693639607
18,0.695292787
19,0.678586966
20,0.665666058
21,0.642173497
22,0.608152789
23,0.569694597
24,0.541895067
1,0.527233969
2,0.517271383
3,0.511659271
4,0.512311842
5,0.520447229
6,0.548551292
7,0.58605238
8,0.618941965
9,0.650178369
10,0.665056991
11,0.679805099
12,0.672409293
13,0.664882972
14,0.662229183
15,0.663099278
16,0.676368224
17,0.695466806
18,0.68972418
19,0.665187505
